scenario_id,primary_scenario,fingerprint,candidate,scenario_observations,oos_windows,target_oos_windows,oos_gap_to_target,eligibility_status,research_priority,queue_priority,queue_action,queue_reason
UNEXPLORED_12,FLAT,398ceb7da95082c7,TRACK_B_BASELINE_FAILURE,1,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_12,FLAT,398ceb7da95082c7,TRACK_B_CONDITIONAL_SCORE,1,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_12,FLAT,398ceb7da95082c7,TRACK_B_FACTOR_AGREEMENT,1,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_12,FLAT,398ceb7da95082c7,TRACK_C_FACTOR_INTERACTION,1,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_12,FLAT,398ceb7da95082c7,TRACK_C_REGIME_AWARE,1,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_12,FLAT,398ceb7da95082c7,TRACK_C_SCENARIO_WEAPON,1,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_3,FLAT,236a75368a945e62,TRACK_B_BASELINE_FAILURE,1,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_3,FLAT,236a75368a945e62,TRACK_B_CONDITIONAL_SCORE,1,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_3,FLAT,236a75368a945e62,TRACK_B_FACTOR_AGREEMENT,1,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_3,FLAT,236a75368a945e62,TRACK_C_FACTOR_INTERACTION,1,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_3,FLAT,236a75368a945e62,TRACK_C_REGIME_AWARE,1,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_3,FLAT,236a75368a945e62,TRACK_C_SCENARIO_WEAPON,1,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_31,CHOPPY,bfbb49ed1d9c554e,TRACK_B_BASELINE_FAILURE,1,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_31,CHOPPY,bfbb49ed1d9c554e,TRACK_B_CONDITIONAL_SCORE,1,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_31,CHOPPY,bfbb49ed1d9c554e,TRACK_B_FACTOR_AGREEMENT,1,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_31,CHOPPY,bfbb49ed1d9c554e,TRACK_C_FACTOR_INTERACTION,1,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_31,CHOPPY,bfbb49ed1d9c554e,TRACK_C_REGIME_AWARE,1,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_31,CHOPPY,bfbb49ed1d9c554e,TRACK_C_SCENARIO_WEAPON,1,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_32,TREND_UP,93d0311726a1d9e8,TRACK_B_BASELINE_FAILURE,1,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_32,TREND_UP,93d0311726a1d9e8,TRACK_B_CONDITIONAL_SCORE,1,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_32,TREND_UP,93d0311726a1d9e8,TRACK_B_FACTOR_AGREEMENT,1,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_32,TREND_UP,93d0311726a1d9e8,TRACK_C_FACTOR_INTERACTION,1,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_32,TREND_UP,93d0311726a1d9e8,TRACK_C_REGIME_AWARE,1,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_32,TREND_UP,93d0311726a1d9e8,TRACK_C_SCENARIO_WEAPON,1,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_37,TREND_DOWN,d247e2b79d79bbff,TRACK_B_BASELINE_FAILURE,1,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_37,TREND_DOWN,d247e2b79d79bbff,TRACK_B_CONDITIONAL_SCORE,1,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_37,TREND_DOWN,d247e2b79d79bbff,TRACK_B_FACTOR_AGREEMENT,1,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_37,TREND_DOWN,d247e2b79d79bbff,TRACK_C_FACTOR_INTERACTION,1,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_37,TREND_DOWN,d247e2b79d79bbff,TRACK_C_REGIME_AWARE,1,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_37,TREND_DOWN,d247e2b79d79bbff,TRACK_C_SCENARIO_WEAPON,1,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_38,TREND_UP,ec5942bbf1e99e3c,TRACK_B_BASELINE_FAILURE,1,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_38,TREND_UP,ec5942bbf1e99e3c,TRACK_B_CONDITIONAL_SCORE,1,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_38,TREND_UP,ec5942bbf1e99e3c,TRACK_B_FACTOR_AGREEMENT,1,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_38,TREND_UP,ec5942bbf1e99e3c,TRACK_C_FACTOR_INTERACTION,1,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_38,TREND_UP,ec5942bbf1e99e3c,TRACK_C_REGIME_AWARE,1,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_38,TREND_UP,ec5942bbf1e99e3c,TRACK_C_SCENARIO_WEAPON,1,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_4,FLAT,e9bef98c2da50652,TRACK_B_BASELINE_FAILURE,1,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_4,FLAT,e9bef98c2da50652,TRACK_B_CONDITIONAL_SCORE,1,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_4,FLAT,e9bef98c2da50652,TRACK_B_FACTOR_AGREEMENT,1,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_4,FLAT,e9bef98c2da50652,TRACK_C_FACTOR_INTERACTION,1,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_4,FLAT,e9bef98c2da50652,TRACK_C_REGIME_AWARE,1,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_4,FLAT,e9bef98c2da50652,TRACK_C_SCENARIO_WEAPON,1,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_41,HIGH_VOL,3ae33daf9fd2cc89,TRACK_B_BASELINE_FAILURE,1,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_41,HIGH_VOL,3ae33daf9fd2cc89,TRACK_B_CONDITIONAL_SCORE,1,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_41,HIGH_VOL,3ae33daf9fd2cc89,TRACK_B_FACTOR_AGREEMENT,1,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_41,HIGH_VOL,3ae33daf9fd2cc89,TRACK_C_FACTOR_INTERACTION,1,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_41,HIGH_VOL,3ae33daf9fd2cc89,TRACK_C_REGIME_AWARE,1,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_41,HIGH_VOL,3ae33daf9fd2cc89,TRACK_C_SCENARIO_WEAPON,1,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_44,TREND_DOWN,79c3c63ae1d8c9ec,TRACK_B_BASELINE_FAILURE,1,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_44,TREND_DOWN,79c3c63ae1d8c9ec,TRACK_B_CONDITIONAL_SCORE,1,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_44,TREND_DOWN,79c3c63ae1d8c9ec,TRACK_B_FACTOR_AGREEMENT,1,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_44,TREND_DOWN,79c3c63ae1d8c9ec,TRACK_C_FACTOR_INTERACTION,1,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_44,TREND_DOWN,79c3c63ae1d8c9ec,TRACK_C_REGIME_AWARE,1,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_44,TREND_DOWN,79c3c63ae1d8c9ec,TRACK_C_SCENARIO_WEAPON,1,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_45,TREND_UP,d6359b8ab950e757,TRACK_B_BASELINE_FAILURE,1,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_45,TREND_UP,d6359b8ab950e757,TRACK_B_CONDITIONAL_SCORE,1,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_45,TREND_UP,d6359b8ab950e757,TRACK_B_FACTOR_AGREEMENT,1,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_45,TREND_UP,d6359b8ab950e757,TRACK_C_FACTOR_INTERACTION,1,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_45,TREND_UP,d6359b8ab950e757,TRACK_C_REGIME_AWARE,1,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_45,TREND_UP,d6359b8ab950e757,TRACK_C_SCENARIO_WEAPON,1,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_47,CHOPPY,84073d217eb96862,TRACK_B_BASELINE_FAILURE,1,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_47,CHOPPY,84073d217eb96862,TRACK_B_CONDITIONAL_SCORE,1,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_47,CHOPPY,84073d217eb96862,TRACK_B_FACTOR_AGREEMENT,1,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_47,CHOPPY,84073d217eb96862,TRACK_C_FACTOR_INTERACTION,1,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_47,CHOPPY,84073d217eb96862,TRACK_C_REGIME_AWARE,1,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_47,CHOPPY,84073d217eb96862,TRACK_C_SCENARIO_WEAPON,1,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_6,FLAT,c99712d194516d6c,TRACK_B_BASELINE_FAILURE,1,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_6,FLAT,c99712d194516d6c,TRACK_B_CONDITIONAL_SCORE,1,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_6,FLAT,c99712d194516d6c,TRACK_B_FACTOR_AGREEMENT,1,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_6,FLAT,c99712d194516d6c,TRACK_C_FACTOR_INTERACTION,1,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_6,FLAT,c99712d194516d6c,TRACK_C_REGIME_AWARE,1,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_6,FLAT,c99712d194516d6c,TRACK_C_SCENARIO_WEAPON,1,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_7,FLAT,8e59d98027edb1e3,TRACK_B_BASELINE_FAILURE,1,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_7,FLAT,8e59d98027edb1e3,TRACK_B_CONDITIONAL_SCORE,1,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_7,FLAT,8e59d98027edb1e3,TRACK_B_FACTOR_AGREEMENT,1,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_7,FLAT,8e59d98027edb1e3,TRACK_C_FACTOR_INTERACTION,1,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_7,FLAT,8e59d98027edb1e3,TRACK_C_REGIME_AWARE,1,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_7,FLAT,8e59d98027edb1e3,TRACK_C_SCENARIO_WEAPON,1,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_8,FLAT,e6e4bf45dd1d56b3,TRACK_B_BASELINE_FAILURE,1,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_8,FLAT,e6e4bf45dd1d56b3,TRACK_B_CONDITIONAL_SCORE,1,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_8,FLAT,e6e4bf45dd1d56b3,TRACK_B_FACTOR_AGREEMENT,1,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_8,FLAT,e6e4bf45dd1d56b3,TRACK_C_FACTOR_INTERACTION,1,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_8,FLAT,e6e4bf45dd1d56b3,TRACK_C_REGIME_AWARE,1,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_8,FLAT,e6e4bf45dd1d56b3,TRACK_C_SCENARIO_WEAPON,1,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_9,FLAT,455111ec35cce1a6,TRACK_B_BASELINE_FAILURE,1,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_9,FLAT,455111ec35cce1a6,TRACK_B_CONDITIONAL_SCORE,1,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_9,FLAT,455111ec35cce1a6,TRACK_B_FACTOR_AGREEMENT,1,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_9,FLAT,455111ec35cce1a6,TRACK_C_FACTOR_INTERACTION,1,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_9,FLAT,455111ec35cce1a6,TRACK_C_REGIME_AWARE,1,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
UNEXPLORED_9,FLAT,455111ec35cce1a6,TRACK_C_SCENARIO_WEAPON,1,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,LOW,P3,WAIT_FOR_SCENARIO_HISTORY,Scenario history is insufficient for immediate OOS research.
